# Integrated IC catalog generated from github.com/flashrom/flashrom & github.com/Raoufbaa/EEflasher-Release
Device	Manufacturer	RawId	SizeBytes	PageSize	Volts	Protocol	CommandSet	Type	Supported
FM25Q08A	FIDELIX	F83214	1048576	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q16A	FIDELIX	F83215	2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q32A	FIDELIX	F83216	4194304	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q64A	FIDELIX	F83217	8388608	256	3.3	SPI	25xx	SPI_NOR	true
FM25F005	FM	A13110	65536	256	3.3	SPI	25xx	SPI_NOR	true
FT25H02	FMD	0E4012	262144	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q04	Fudan Micro	A14013	524288	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q08	Fudan Micro	A14014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q128	Fudan Micro	A14018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q128A	Fudan Micro	A14018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q16	Fudan Micro	A14015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q256	Fudan Micro	A14019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q32	Fudan Micro	A14016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q512	Fudan Micro	A14020	67108864	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q64	Fudan Micro	A14017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GT25C01	GIANTEC	000000	128	8	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C02	GIANTEC	000000	256	8	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C04	GIANTEC	000000	512	8	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C08	GIANTEC	000000	1024	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C128	GIANTEC	000000	16384	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C16	GIANTEC	000000	2048	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C256	GIANTEC	000000	32768	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C32	GIANTEC	000000	4096	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GT25C64	GIANTEC	000000	8192	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
GPR25L005E	Generalplus	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
GPR25L020B	Generalplus	C22012	262144	256	3.3	SPI	25xx	SPI_NOR	true
GPR25L3203F	Generalplus	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25B128C	GigaDevice	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25B256E	GigaDevice	C84019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25B64B	GigaDevice	C84017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25B64C	GigaDevice	C84017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25B64E	GigaDevice	C84017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25D40	GigaDevice	C83013	524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25D80	GigaDevice	C83014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25F40	GigaDevice	C82013	524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25F80	GigaDevice	C82014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB64C_1.8V	GigaDevice	C86017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ064C_1.8V	GigaDevice	C86017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ128C	GigaDevice	C86018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ128C_1.8V	GigaDevice	C86018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ128E	GigaDevice	C86018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ16C	GigaDevice	C86015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ16E	GigaDevice	C86015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ20C	GigaDevice	C86012	262144	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ20C_1.8V	GigaDevice	C86012	262144	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ256C	GigaDevice	C86019	33554432	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ256C_1.8V	GigaDevice	C86019	33554432	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ256E	GigaDevice	C86019	33554432	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ32C	GigaDevice	C86016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ32E	GigaDevice	C86016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ40C	GigaDevice	C86013	524288	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ64C	GigaDevice	C86017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ64E	GigaDevice	C86017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ80C	GigaDevice	C86014	1048576	256	1.8	SPI	25xx	SPI_NOR	true
GD25Q10	GigaDevice	C84011	131072	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q128	GigaDevice	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q128B	GigaDevice	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q128C	GigaDevice	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q128E	GigaDevice	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q16	GigaDevice	C84015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q16B	GigaDevice	C84015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q16E	GigaDevice	C84015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q20	GigaDevice	C84012	262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q256	GigaDevice	C84019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q256E	GigaDevice	C84019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q32	GigaDevice	C84016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q32B	GigaDevice	C84016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q32E	GigaDevice	C84016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q40	GigaDevice	C84013	524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q512	GigaDevice	C84010	65536	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q64	GigaDevice	C84017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q64B	GigaDevice	C84017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q64E	GigaDevice	C84017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q80	GigaDevice	C84014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q80B	GigaDevice	C84014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q80C	GigaDevice	C84014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q80E	GigaDevice	C84014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD5F1GQ4RExxH	GigaDevice	C8C9	134217728	2048	1.8	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
MD25D16	GigaDevice	514015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MD25D20	GigaDevice	514012	262144	256	3.3	SPI	25xx	SPI_NOR	true
MD25D40	GigaDevice	514013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MD25D80	GigaDevice	514014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MD25T80	GigaDevice	C83114	1048576	256	3.3	SPI	25xx	SPI_NOR	true
X25020	ICMIC	000000	256	4	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
X25040	ICMIC	000000	512	4	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
X25080	ICMIC	000000	1024	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
X25128	ICMIC	000000	16384	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
X25160	ICMIC	000000	2048	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
X25320	ICMIC	000000	4096	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
X25640	ICMIC	000000	8192	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
QB25F016S33B	INTEL	898911	2097152	256	3.3	SPI	25xx	SPI_NOR	true
QB25F160S33B	INTEL	898911	2097152	256	3.3	SPI	25xx	SPI_NOR	true
QB25F320S33B	INTEL	898912	4194304	256	3.3	SPI	25xx	SPI_NOR	true
QB25F640S33B	INTEL	898913	8388608	256	3.3	SPI	25xx	SPI_NOR	true
QH25F016S33B	INTEL	898911	2097152	256	3.3	SPI	25xx	SPI_NOR	true
QH25F320S33B	INTEL	898912	4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25C01	ISSI	000000	128	8	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C02	ISSI	000000	256	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C04	ISSI	000000	512	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C08	ISSI	000000	1024	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C128	ISSI	000000	16384	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C16	ISSI	000000	2048	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C256	ISSI	000000	32768	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C32	ISSI	000000	4096	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25C64	ISSI	000000	8192	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
IS25LP005	ISSI	9D6010	65536	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP010	ISSI	9D6011	131072	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP016	ISSI	9D6015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP020	ISSI	9D6012	262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP032	ISSI	9D6016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP040	ISSI	9D6013	524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP064	ISSI	9D6017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP080	ISSI	9D6014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP080D	ISSI	9D6014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP128	ISSI	9D6018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP256	ISSI	9D6019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ025	ISSI	9D4009	32768	256	3.3	SPI	25xx	SPI_NOR	true
IS25WP016	ISSI	9D7015	2097152	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP020D_1.8V	ISSI	9D7012	262144	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP032	ISSI	9D7016	4194304	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP040D_1.8V	ISSI	9D7013	524288	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP064	ISSI	9D7017	8388608	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP080D_1.8V	ISSI	9D7014	1048576	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP128	ISSI	9D7018	16777216	256	1.8	SPI	25xx	SPI_NOR	true
IS25WP256	ISSI	9D7019	33554432	256	1.8	SPI	25xx	SPI_NOR	true
IS37SML01G1	ISSI	C8217F	134217728	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
IT5570E	ITE	5570	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT5571E	ITE	5571	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8225E	ITE	8225	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8226E	ITE	8226	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8227E	ITE	8227	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8380E	ITE	8380	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8386E	ITE	8386	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8386VG	ITE	8386	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8390E	ITE	8390	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8396E	ITE	8396	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8502E	ITE	8502	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8512E	ITE	8512	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8518E	ITE	8518	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8528E	ITE	8528	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8580E	ITE	8580	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8585E	ITE	8585	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8586E	ITE	8586	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8587E	ITE	8587	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8589E	ITE	8589	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8595E	ITE	8595	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8886HE	ITE	8886	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8886VE	ITE	8886	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8985E	ITE	8985	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8986E	ITE	8986	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8987E	ITE	8987	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8987VG	ITE	8987	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8995E	ITE	8995	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
IT8996E	ITE	8996	131072	256	3.3	Catalog	KB	SPI_EC (CATALOG_ONLY)	false
KH25L1005	KHIC	C22011	131072	256	3.3	SPI	25xx	SPI_NOR	true
KH25L2005	KHIC	C22012	262144	256	3.3	SPI	25xx	SPI_NOR	true
KH25L4005	KHIC	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
KH25L512	KHIC	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
KH25L8005	KHIC	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
KH25L8036D	KHIC	C22615	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MS25X10	MSHINE	373011	131072	256	3.3	SPI	25xx	SPI_NOR	true
MS25X16	MSHINE	373015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MS25X20	MSHINE	373012	262144	256	3.3	SPI	25xx	SPI_NOR	true
MS25X32	MSHINE	373016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MS25X40	MSHINE	373013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MS25X512	MSHINE	373010	65536	256	3.3	SPI	25xx	SPI_NOR	true
MS25X80	MSHINE	373014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1005	Macronix	C22011	131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1005A	Macronix	C22011	131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1005C	Macronix	C22011	131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1006E	Macronix	C22011	131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1021E	Macronix	C22211	131072	32	3.3	SPI	25xx	SPI_NOR	true
MX25L12805D	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12835E	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12835F	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12845E	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12845G	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12865E	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L12873F	Macronix	C22018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1605	Macronix	C22015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1605A	Macronix	C22015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1605D	Macronix	C22015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1606E	Macronix	C22015	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1635D	Macronix	C22415	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L1635E	Macronix	C22515	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25L2005	Macronix	C22012	262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25L2005C	Macronix	C22012	262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25L2006E	Macronix	C22012	262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25635E	Macronix	C22019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25L25673G	Macronix	C22019	33554432	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3205	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3205A	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3205D	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3206E	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3208E	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3233F	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L3235E	Macronix	C22016	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25L4005	Macronix	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25L4005A	Macronix	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25L4005C	Macronix	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25L4006E	Macronix	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25L512	Macronix	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
MX25L51245G	Macronix	C2201A	67108864	256	3.3	SPI	25xx	SPI_NOR	true
MX25L512C	Macronix	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6405	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6405D	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6406E	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6408E	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6433F	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6435E	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6436E	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6436F	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6473E	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L6473F	Macronix	C22017	8388608	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8005	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8006E	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8008E	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8035E	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25L8073E	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25R1035F	Macronix	C22811	131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25R12835F	Macronix	C22818	16777216	256	1.8	SPI	25xx	SPI_NOR	true
MX25R1635F	Macronix	C22815	2097152	256	3.3	SPI	25xx	SPI_NOR	true
MX25R2035F	Macronix	C22812	262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25R3235F	Macronix	C22816	4194304	256	3.3	SPI	25xx	SPI_NOR	true
MX25R4035F	Macronix	C22813	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25R512F	Macronix	C22810	65536	256	3.3	SPI	25xx	SPI_NOR	true
MX25R6435F	Macronix	C22817	8388608	256	1.8	SPI	25xx	SPI_NOR	true
MX25R8035F	Macronix	C22814	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25U1001E_1.8V	Macronix	C22531	131072	256	1.8	SPI	25xx	SPI_NOR	true
MX25U12835F	Macronix	C22538	16777216	256	1.8	SPI	25xx	SPI_NOR	true
MX25U12835F_1.8V	Macronix	C22518	16777216	256	1.8	SPI	25xx	SPI_NOR	true
MX25U12873F_1.8V	Macronix	C22538	16777216	256	1.8	SPI	25xx	SPI_NOR	true
MX25U1635E_1.8V	Macronix	C22535	2097152	256	1.8	SPI	25xx	SPI_NOR	true
MX25U1635F	Macronix	C22535	2097152	256	1.8	SPI	25xx	SPI_NOR	true
MX25U2032E_1.8V	Macronix	C22532	262144	256	1.8	SPI	25xx	SPI_NOR	true
MX25U25635F	Macronix	C22539	33554432	256	1.8	SPI	25xx	SPI_NOR	true
MX25U25673G_1.8V	Macronix	C22539	33554432	256	1.8	SPI	25xx	SPI_NOR	true
MX25U3235E_1.8V	Macronix	C22536	4194304	256	1.8	SPI	25xx	SPI_NOR	true
MX25U3235F	Macronix	C22536	4194304	256	1.8	SPI	25xx	SPI_NOR	true
MX25U3235F_1.8V	Macronix	C22536	4194304	256	1.8	SPI	25xx	SPI_NOR	true
MX25U4032E_1.8V	Macronix	C22533	524288	256	1.8	SPI	25xx	SPI_NOR	true
MX25U4035F	Macronix	C22533	524288	256	1.8	SPI	25xx	SPI_NOR	true
MX25U5121E_1.8V	Macronix	C22530	65536	256	1.8	SPI	25xx	SPI_NOR	true
MX25U51235F	Macronix	C22540	67108864	256	1.8	SPI	25xx	SPI_NOR	true
MX25U6435F	Macronix	C22537	8388608	256	1.8	SPI	25xx	SPI_NOR	true
MX25U6435F_1.8V	Macronix	C22537	8388608	256	1.8	SPI	25xx	SPI_NOR	true
MX25U6473F_1.8V	Macronix	C22537	8388608	256	1.8	SPI	25xx	SPI_NOR	true
MX25U8032E_1.8V	Macronix	C22534	1048576	256	1.8	SPI	25xx	SPI_NOR	true
MX25U8035E_1.8V	Macronix	C22534	1048576	256	1.8	SPI	25xx	SPI_NOR	true
MX25U8035F	Macronix	C22534	1048576	256	1.8	SPI	25xx	SPI_NOR	true
MX25UM51245G	Macronix	C2803A	67108864	256	1.8	SPI	25xx	SPI_NOR	true
MX25V1006E	Macronix	C22011	131072	256	3.3	SPI	25xx	SPI_NOR	true
MX25V2006E	Macronix	C22012	262144	256	3.3	SPI	25xx	SPI_NOR	true
MX25V4005	Macronix	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25V4006E	Macronix	C22013	524288	256	3.3	SPI	25xx	SPI_NOR	true
MX25V512	Macronix	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
MX25V512C	Macronix	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
MX25V512E	Macronix	C22010	65536	256	3.3	SPI	25xx	SPI_NOR	true
MX25V8005	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX25V8006E	Macronix	C22014	1048576	256	3.3	SPI	25xx	SPI_NOR	true
MX35LF1GE4AB	Macronix	C212	134217728	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
MX35LF2G14AC	Macronix	C220	268435456	2048	3.3	Catalog	SPI25	SPI_NAND (CATALOG_ONLY)	false
MX66U1G45G_1.8V	Macronix	C2253B	134217728	256	1.8	SPI	25xx	SPI_NOR	true
MX66U51235F_1.8V	Macronix	C2253A	67108864	256	1.8	SPI	25xx	SPI_NOR	true
MX77L12850F	Macronix	C27518	16777216	256	3.3	SPI	25xx	SPI_NOR	true
24LC01B	Microchip	A0	128	8	3.3	I2C	24xx	I2C_EEPROM	true
24LC02B	Microchip	A0	256	8	3.3	I2C	24xx	I2C_EEPROM	true
24LC04B	Microchip	A0	512	16	3.3	I2C	24xx	I2C_EEPROM	true
24LC08B	Microchip	A0	1024	16	3.3	I2C	24xx	I2C_EEPROM	true
24LC128	Microchip	A0	16384	64	3.3	I2C	24xx	I2C_EEPROM	true
24LC16B	Microchip	A0	2048	16	3.3	I2C	24xx	I2C_EEPROM	true
24LC256	Microchip	A0	32768	64	3.3	I2C	24xx	I2C_EEPROM	true
24LC32A	Microchip	A0	4096	32	3.3	I2C	24xx	I2C_EEPROM	true
24LC512	Microchip	A0	65536	128	3.3	I2C	24xx	I2C_EEPROM	true
24LC64	Microchip	A0	8192	32	3.3	I2C	24xx	I2C_EEPROM	true
25AA010A	Microchip	000000	128	16	3.3	SPI	25xx	SPI_NOR	true
25AA020A	Microchip	000000	256	16	3.3	SPI	25xx	SPI_NOR	true
25AA040A	Microchip	000000	512	16	3.3	SPI	25xx	SPI_NOR	true
25AA080A	Microchip	000000	1024	16	3.3	SPI	25xx	SPI_NOR	true
25AA1024	Microchip	000000	131072	256	3.3	SPI	25xx	SPI_NOR	true
25AA128	Microchip	000000	16384	64	3.3	SPI	25xx	SPI_NOR	true
25AA160A	Microchip	000000	2048	16	3.3	SPI	25xx	SPI_NOR	true
25AA256	Microchip	000000	32768	64	3.3	SPI	25xx	SPI_NOR	true
25AA320A	Microchip	000000	4096	16	3.3	SPI	25xx	SPI_NOR	true
25AA512	Microchip	000000	65536	128	3.3	SPI	25xx	SPI_NOR	true
25AA640A	Microchip	000000	8192	16	3.3	SPI	25xx	SPI_NOR	true
25LC010A	Microchip	000000	128	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC020A	Microchip	000000	256	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC040	Microchip	000000	512	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC080	Microchip	000000	1024	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC080B	Microchip	000000	1024	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC1024	Microchip	000000	131072	256	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC128	Microchip	000000	16384	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC160	Microchip	000000	2048	16	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC160B	Microchip	000000	2048	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC256	Microchip	000000	32768	64	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
25LC320	Microchip	000000	4096	32	3.3	Catalog	SPI95	SPI (CATALOG_ONLY)	false
